"Menu Item ID","Parent 1","Parent 2","Parent 3","Parent 4","Menu Number","Menu Item Number","Levels","Label","Label","Content"
"a1L36000000zv7O","Control del Mal Rosado.","Mal Rosado.","ENFERMEDADES DEL CAFÉ.","SANIDAD DEL CAFETAL.","M-0000000000","MI-0000000219","5","CULTIVO DE CAFÉ.","Control biológico.","Es posible el control de manera efectiva de Corticium salmonicolor, mediante la utilización de aislamientos de Trichoderma spp., Verticillium lecanii y Cliocladium spp."
"a1L36000000zv6r","Control del Mal Rosado.","Mal Rosado.","ENFERMEDADES DEL CAFÉ.","SANIDAD DEL CAFETAL.","M-0000000000","MI-0000000218","5","CULTIVO DE CAFÉ.","Control cultural.","Café bajo condiciones de sombra debe racionalizarse el sombrío, para que los cafetos dispongan de conveniente luminosidad y ventilación.

Después de las cosechas retirar chamizas y hojarasca acumuladas en la parte superior del arbusto con el fin de proporcionar buena aireación a su parte interna.

En época de lluvias, hacer revisiones periódicas y realizar la poda de ramas enfermas."
"a1L36000000zv6m","Control del Mal Rosado.","Mal Rosado.","ENFERMEDADES DEL CAFÉ.","SANIDAD DEL CAFETAL.","M-0000000000","MI-0000000217","5","CULTIVO DE CAFÉ.","Control químico.","Se recomienda aplicar los siguientes productos:

Oxido cuproso (4 gr/L)
Asoxistrobin
Cyrpoconazol"
"a1L36000000zudC","Control de la Cochinilla.","Cochinilla.","PLAGAS DEL CAFÉ.","SANIDAD DEL CAFETAL.","M-0000000000","MI-0000000161","5","CULTIVO DE CAFÉ.","Control químico.","Si se detecta la presencia de la plaga, realice la aspersión de una solución insecticida con un producto de contacto como malathion o clorpirifos en dosis de 3 cc/litro de agua, de tal manera que el producto penetre y cubra el sistema radical. 

(CENICAFE, 2009)"
"a1L36000000zudH","Control de la Cochinilla.","Cochinilla.","PLAGAS DEL CAFÉ.","SANIDAD DEL CAFETAL.","M-0000000000","MI-0000000162","5","CULTIVO DE CAFÉ.","Control cultural.","Para la elaboración de almácigos de café utilice suelo libre de cochinillas harinosas. Realice monitoreo de la presencia de cochinillas en las raíces de las plántulas. 

Si compra plantas en almácigos comerciales, inspeccione la raíz de los colinos. No compre material infestado. 

(CENICAFE, 2009)"
"a1L36000000zr78","Control del Minador.","Minador.","PLAGAS DEL CAFÉ.","SANIDAD DEL CAFETAL.","M-0000000000","MI-0000000143","5","CULTIVO DE CAFÉ.","Control químico.","Se recomienda el uso de productos químicos como última medida, en caso de no encontrar parasitismo por enemigos naturales, si la infestación de hojas supera el 30%. 

Las poblaciones de minador son reguladas naturalmente por 15 especies de parasitoides, por lo tanto, es importante mantener la fauna benéfica en la finca evitando el uso indiscriminado de insecticidas. 
(CENICAFE, 2011)"
"a1L36000000zr7h","Control del Minador.","Minador.","PLAGAS DEL CAFÉ.","SANIDAD DEL CAFETAL.","M-0000000000","MI-0000000145","5","CULTIVO DE CAFÉ.","Control biológico.","Las poblaciones del minador en todos sus estados biológicos son altamente susceptibles al ataque de hongo entomopatógeno Metarhizium anisopliae. 

Los parasitoides de las larvas de los minadores presentes en Colombia pertenecen a diferentes especies de avispas de la familia Eulophidae, que se distinguen por presentar coloraciones iridiscentes, con visos verdes o azules metalizados en todo el cuerpo. 
(CENICAFE, 2011)"
"a1L36000000zr7D","Control del Minador.","Minador.","PLAGAS DEL CAFÉ.","SANIDAD DEL CAFETAL.","M-0000000000","MI-0000000144","5","CULTIVO DE CAFÉ.","Control cultural.","Se recomienda hacer control selectivo de arvenses, de manera que el suelo mantenga cobertura de plantas nectaríferas y melíferas, que sirvan de albergue y sustrato alimenticio para los parasitoides y depredadores. 
(CENICAFE, 2011)"
"a1L36000000zqOS","Control de la Broca.","Broca.","PLAGAS DEL CAFÉ.","SANIDAD DEL CAFETAL.","M-0000000000","MI-0000000139","5","CULTIVO DE CAFÉ.","Control biológico.","Aspersiones del hongo Beauveria bassiana,  

La frecuencia de las aspersiones debe estar determinada por lo niveles de infestación de broca. Si después de las evaluaciones realizadas cada 15 días, para establecer el grado de infestación, se obtiene que ésta es mayor del 2% se puede tomar la decisión de aplicar el hongo Beauveria bassiana, cuando el fruto alcanza el estado de semiconsistencia (90-120 días después de floración, se puede hace una o dos aspersiones con intervalo de 30 días. Dosis 9. 7 x 108 de conidias por bomba de 20 litros. 

El hongo se puede aplicar en una cantidad de 2 gramos por litro de agua.  

(CENICAFE, 2010)"
"a1L36000000zqOD","Control de la Broca.","Broca.","PLAGAS DEL CAFÉ.","SANIDAD DEL CAFETAL.","M-0000000000","MI-0000000137","5","CULTIVO DE CAFÉ.","Control químico.","Se justifica siempre y cuando haya un nivel de infestación de frutos verdes mayor al 2% y la broca esté penetrando y no haya tocado la almendra (posiciones A y B), y es posible la acción de contacto de los siguientes insecticidas con registro ICA para control de la broca en Colombia:

Fenitrotion, en dosis de 6 cc/L de agua

Clorpirifos, en dosis de 6 cc/L de agua

Fentoato, en dosis de 6 cc/L de agua

Chlorantraniliprole + Thiamethoxam (Voliam Flexi), en dosis de 1,4 cc/L de agua

Cyantraniliprole (Preza), en dosis de 4-6cc/L de agua

(CENICAFE, 2010)"
"a1L36000000zqOI","Control de la Broca.","Broca.","PLAGAS DEL CAFÉ.","SANIDAD DEL CAFETAL.","M-0000000000","MI-0000000138","5","CULTIVO DE CAFÉ.","Control cultural.","El repase se define como la recolección de frutos de café secos, sobremaduros y maduros de los árboles, y si es necesario del suelo, una vez hayan finalizado los períodos de cosecha principal y mitaca. Debe realizarse dos veces en el año. 

El repase se debe realizar después de 2 a 3 semanas de realizado el último pase de cosecha, que generalmente coincide con el período crítico del ataque de la broca. 

Se recomienda realizar un repase riguroso, para eliminar la totalidad de los frutos que quedan en los árboles. De esta manera, se rompe el ciclo biológico de la broca y se aseguran cantidades mínimas que puedan infestar la cosecha siguiente. 

Durante la recolección utilice costales de fibra en buen estado y manténgalos amarrados durante el tiempo que permanezcan dentro del cafetal. Pese el café al medio día y en la tarde. 

Deposite el café cereza en la tolva de recibo inmediatamente lo pese. Cubra la tolva con un plástico impregnado de pegante. 

Seque la pasillas y los flotes resultantes del beneficio del café en marquesinas plásticas, en el silo mecánico o en su defecto, solarice este café antes de secarlo. 

(CENICAFE, 2010)"
"a1L36000000zudg","Control del Chinche de la Chamusquina.","Chinche de la Chamusquina.","PLAGAS DEL CAFÉ.","SANIDAD DEL CAFETAL.","M-0000000000","MI-0000000167","5","CULTIVO DE CAFÉ.","Control cultural.","Se debe monitorear para evaluar la incidencia del daños en los cafetales afectados, realizando un recorrido observando todas las plantas del lote y contabilizando el numero de arboles con lesiones frescas. Durante este recorrido, se debe buscar la ninfa o el adulto alrededor de las lesiones frescas en los arboles de café para  recolectarlos y eliminarlos.

Debe aprovecharse el establecimiento de cultivos intercalados cuando se  hagan renovaciones por zoca y siembra nueva, con el fin de fomentar la biodiversidad y que la chinche encuentre otras fuentes de alimentación diferentes al café.

Se deben seguir las recomendaciones sobre el uso del selector de arvenses, para permitir el establecimiento de coberturas que protejan el suelo y proporcionen refugio a la fauna benéfica."
"a1L36000000zudb","Control del Chinche de la Chamusquina.","Chinche de la Chamusquina.","PLAGAS DEL CAFÉ.","SANIDAD DEL CAFETAL.","M-0000000000","MI-0000000166","5","CULTIVO DE CAFÉ.","Control químico.","Se aconseja utilizar:

Sumithion 6 cc/L
Actellic 6 cc/L
Malathion 6cc/L"
"a1L36000000zueK","Control de la Babosa.","Babosas.","PLAGAS DEL CAFÉ.","SANIDAD DEL CAFETAL.","M-0000000000","MI-0000000172","5","CULTIVO DE CAFÉ.","Control cultural.","Destruir los sitios o remover las estructuras y toda basura que sirva  como refugio como piedras, troncos y bolsas plásticas.

Manejar las aguas en suelos pesados, con drenajes que eviten la acumulación que favorece el aumento de las poblaciones. 

Evitar el abuso de las aplicaciones de insecticidas y herbicidas porque se elimina la fauna  benéfica como aves, batracios, reptiles e insectos benéficos que depredan babosas.

La fertilización adecuada y oportuna puede contribuir a la reposición y recuperación de las plantas atacadas.

Al igual que las babosas, los sapos son de hábitos nocturnos y se refugian en sitio s húmedos lo que brinda la oportunidad de mantener una fuerte presión sobre la población de babosas."
"a1L36000000zueP","Control de la Babosa.","Babosas.","PLAGAS DEL CAFÉ.","SANIDAD DEL CAFETAL.","M-0000000000","MI-0000000173","5","CULTIVO DE CAFÉ.","Control biológico.","Como enemigo natural de babosas se encuentra un nematodo del genero Hexamermis sp. (Mermithoidea: Mermithidae)

La medida más efectiva para el control de babosas debe buscar restablecer el equilibrio natural que las mantiene controladas."
"a1L36000000zueF","Control de la Babosa.","Babosas.","PLAGAS DEL CAFÉ.","SANIDAD DEL CAFETAL.","M-0000000000","MI-0000000171","5","CULTIVO DE CAFÉ.","Control químico.","Se recomienda aplicar al suelo:

Carbaril mezclado con salvado"
"a1L36000000zucE","Control de la Arañita Roja.","Arañita Roja.","PLAGAS DEL CAFÉ.","SANIDAD DEL CAFETAL.","M-0000000000","MI-0000000151","5","CULTIVO DE CAFÉ.","Control biológico.","De forma natural, existen otros enemigos nativos que habitan los cafetales, Chrysoperla carnea se produce a nivel comercial en Colombia. 

Sufre la depredación por larvas y adultos de Coccinelidos de los géneros Scymnus y Stetorus. 

(CENICAFE, 1983)"
"a1L36000000zuc9","Control de la Arañita Roja.","Arañita Roja.","PLAGAS DEL CAFÉ.","SANIDAD DEL CAFETAL.","M-0000000000","MI-0000000150","5","CULTIVO DE CAFÉ.","Control químico.","La Arañita Roja puede controlarse con el uso de pesticidas denominados Acaricidas. Estos productos son específicos para estos artrópodos. 

La aspersión de insecticidas piretroides y organofosforados, así como el uso de fungicidas cúpricos para controlar la arañita roja, agudizan el problema, ya que ocasionan mortalidad a los enemigos naturales que mantienen las poblaciones en equilibrio.
 
Se recomienda utilizar un acaricida como Tetradifon, mezclado con un insecticida sistémico como el Dimetoato. 

(CENICAFE, 1983)"
"a1L36000000zugu","Control del Nemátodos.","Nematodos.","PLAGAS DEL CAFÉ.","SANIDAD DEL CAFETAL.","M-0000000000","MI-0000000178","5","CULTIVO DE CAFÉ.","Control cultural.","Utilización de suelo más pulpa, las micorrizas, la solarización, 

Se recomienda hacer el almacigo en la finca, con tierra mezclada con pulpa en proporción 1:1, preferiblemente solarizada."
"a1L36000000zugp","Control del Nemátodos.","Nematodos.","PLAGAS DEL CAFÉ.","SANIDAD DEL CAFETAL.","M-0000000000","MI-0000000177","5","CULTIVO DE CAFÉ.","Control químico.","Se recomienda aplicar al suelo:

-	Carbofuran
-	Nemacur"
"a1L36000000zugz","Control del Nemátodos.","Nematodos.","PLAGAS DEL CAFÉ.","SANIDAD DEL CAFETAL.","M-0000000000","MI-0000000179","5","CULTIVO DE CAFÉ.","Control biológico.","Actualmente se adelantan diversos estudios para determinar el potencial del control biológico en nematodos empleando sus enemigos naturales como la bacteria Pasteuria penetrans y los hongos Paecilomyces lilacinus, y  Verticillium chlamydosporium,  que han mostrado resultados excelentes, reduciendo considerablemente poblaciones de  Meloidogyne spp.

B. bassiana y  M. anisopliae reducen significativamente la población de Meloidogyne  spp., siendo mayor esta reducción con M. anisopliae."
"a1L36000000zucn","Control de la Palomilla.","Palomillas.","PLAGAS DEL CAFÉ.","SANIDAD DEL CAFETAL.","M-0000000000","MI-0000000157","5","CULTIVO DE CAFÉ.","Control biológico.","Entre los depredadores se observaron larvas y adultos de Chrysopa sp., y de algunos coccinelidos. También hay registrados parásitos de Hymenoptera. 

(CENICAFE, 1985)"
